Date,Time,BPM
2023-01-06,10:47:48,112
2023-01-06,10:47:49,112
2023-01-06,10:47:49,113
2023-01-06,10:47:50,116
2023-01-06,10:47:51,114
2023-01-06,10:47:51,110
2023-01-06,10:47:52,111
2023-01-06,10:47:52,112
2023-01-06,10:47:53,113
2023-01-06,10:47:53,114
2023-01-06,10:47:54,111
2023-01-06,10:47:54,110
2023-01-06,10:47:55,109
2023-01-06,10:47:55,111
2023-01-06,10:47:56,108
2023-01-06,10:47:56,108
2023-01-06,10:47:57,112
2023-01-06,10:47:58,113
2023-01-06,10:47:58,111
2023-01-06,10:47:59,108
2023-01-06,10:47:59,108
2023-01-06,10:48:00,109
2023-01-06,10:48:00,109
2023-01-06,10:48:01,108
2023-01-06,10:48:01,109
2023-01-06,10:48:02,108
2023-01-06,10:48:03,106
2023-01-06,10:48:03,105
2023-01-06,10:48:04,105
2023-01-06,10:48:04,105
2023-01-06,10:48:05,104
2023-01-06,10:48:05,106
2023-01-06,10:48:06,107
2023-01-06,10:48:07,108
2023-01-06,10:48:07,106
2023-01-06,10:48:08,107
2023-01-06,10:48:08,106
2023-01-06,10:48:09,107
2023-01-06,10:48:09,107
2023-01-06,10:48:10,106
2023-01-06,10:48:10,100
2023-01-06,10:48:11,98
2023-01-06,10:48:12,100
2023-01-06,10:48:12,102
2023-01-06,10:48:13,102
2023-01-06,10:48:13,103
2023-01-06,10:48:14,104
2023-01-06,10:48:15,107
2023-01-06,10:48:15,107
2023-01-06,10:48:16,107
2023-01-06,10:48:16,107
2023-01-06,10:48:17,108
2023-01-06,10:48:22,118
2023-01-06,10:48:23,117
2023-01-06,10:48:23,115
2023-01-06,10:48:24,113
2023-01-06,10:48:24,106
2023-01-06,10:48:25,102
2023-01-06,10:48:26,104
2023-01-06,10:48:26,105
2023-01-06,10:48:27,105
2023-01-06,10:48:27,104
2023-01-06,10:48:28,100
2023-01-06,10:48:28,100
2023-01-06,10:48:29,100
2023-01-06,10:48:30,104
2023-01-06,10:48:30,106
2023-01-06,10:48:31,110
2023-01-06,10:48:31,113
2023-01-06,10:48:32,113
2023-01-06,10:48:32,113
2023-01-06,10:48:33,113
2023-01-06,10:48:33,112
2023-01-06,10:48:34,109
2023-01-06,10:48:35,101
2023-01-06,10:48:35,92
2023-01-06,10:48:36,92
2023-01-06,10:48:37,50
2023-01-06,10:48:38,110
2023-01-06,10:48:38,112
2023-01-06,10:48:39,111
2023-01-06,10:48:39,108
2023-01-06,10:48:40,108
2023-01-06,10:48:40,96
2023-01-06,10:48:41,80
2023-01-06,10:48:42,86
2023-01-06,10:48:43,86
2023-01-06,10:48:43,92
2023-01-06,10:48:44,96
2023-01-06,10:48:44,97
2023-01-06,10:48:45,98
2023-01-06,13:21:55,76
2023-01-06,13:21:56,81
2023-01-06,13:21:57,86
2023-01-06,13:21:58,86
2023-01-06,13:21:58,86
2023-01-06,13:21:59,78
2023-01-06,13:22:00,74
2023-01-06,13:22:01,75
2023-01-06,13:22:01,79
2023-01-06,13:22:02,76
2023-01-06,13:22:03,74
2023-01-06,13:22:04,73
2023-01-06,13:22:05,75
2023-01-06,13:22:05,81
2023-01-06,13:22:06,85
2023-01-06,13:22:07,79
2023-01-06,13:22:08,72
2023-01-06,13:22:08,75
2023-01-06,13:22:09,80
2023-01-06,13:22:10,75
2023-01-06,13:22:11,72
2023-01-06,13:22:12,76
2023-01-06,13:22:12,76
2023-01-06,13:22:13,76
2023-01-06,13:22:14,78
2023-01-06,13:22:15,82
2023-01-06,13:22:15,80
2023-01-06,13:22:16,75
2023-01-06,13:22:17,74
2023-01-06,13:22:18,77
2023-01-06,13:22:19,78
2023-01-06,13:22:19,76
2023-01-06,13:22:20,74
2023-01-06,13:22:21,80
2023-01-06,13:22:22,78
2023-01-06,13:22:22,76
2023-01-06,13:22:23,76
2023-01-06,13:22:24,80
2023-01-06,13:22:25,80
2023-01-06,13:22:26,77
2023-01-06,13:22:26,79
2023-01-06,13:22:27,80
2023-01-06,13:22:28,77
2023-01-06,13:22:29,74
2023-01-06,13:22:29,76
2023-01-06,13:22:30,80
2023-01-06,13:22:31,78
2023-01-06,13:22:32,78
2023-01-06,13:22:32,84
2023-01-06,13:22:33,86
2023-01-06,13:22:34,84
2023-01-06,13:22:35,84
2023-01-06,13:22:35,82
2023-01-06,13:22:36,84
2023-01-06,13:22:37,81
2023-01-06,13:22:37,78
2023-01-06,13:22:38,76
2023-01-06,13:22:39,76
2023-01-06,13:22:40,77
2023-01-06,13:22:41,79
2023-01-06,13:22:41,81
2023-01-06,13:22:42,76
2023-01-06,13:22:43,78
2023-01-06,13:22:44,78
2023-01-06,13:22:44,83
2023-01-06,13:22:45,84
2023-01-06,13:22:46,80
2023-01-06,13:22:47,76
2023-01-06,13:22:47,82
2023-01-06,13:22:48,77
2023-01-06,13:22:49,80
2023-01-06,13:22:50,79
2023-01-06,13:22:50,84
2023-01-06,13:22:51,87
2023-01-06,13:22:52,89
2023-01-06,13:22:52,91
2023-01-06,13:22:53,90
2023-01-06,13:22:54,91
2023-01-06,13:22:54,99
2023-01-06,15:22:14,100
2023-01-06,15:22:15,94
2023-01-06,15:22:22,96
2023-01-06,15:22:23,84
2023-01-06,15:22:23,75
2023-01-06,15:22:24,84
2023-01-06,15:22:25,89
2023-01-06,15:22:25,93
2023-01-06,15:22:26,97
2023-01-06,15:22:27,101
2023-01-06,15:22:27,102
2023-01-06,15:22:28,100
2023-01-06,15:22:28,94
2023-01-06,15:22:29,89
2023-01-06,15:22:50,96
2023-01-06,15:22:50,96
2023-01-06,17:38:20,84
2023-01-06,17:38:21,87
2023-01-06,17:38:21,89
2023-01-06,17:38:22,88
2023-01-06,17:38:23,86
2023-01-06,17:38:23,85
2023-01-06,17:38:24,87
2023-01-06,17:38:25,88
2023-01-06,17:38:25,89
2023-01-06,17:38:28,89
2023-01-06,17:38:29,88
2023-01-06,17:38:30,88
2023-01-06,17:38:30,86
2023-01-06,17:38:31,86
2023-01-06,17:38:33,88
2023-01-06,17:38:34,88
2023-01-06,17:38:34,88
2023-01-06,17:38:35,88
2023-01-06,17:38:36,87
2023-01-06,17:38:36,85
2023-01-06,17:38:37,87
2023-01-06,17:38:38,87
2023-01-06,17:38:38,89
2023-01-06,17:38:39,94
2023-01-06,17:38:40,93
2023-01-06,17:38:40,90
2023-01-06,17:38:41,89
2023-01-06,17:38:42,87
2023-01-06,17:38:42,89
2023-01-06,17:38:43,93
2023-01-06,17:38:44,90
2023-01-06,17:38:44,88
2023-01-06,17:38:45,88
2023-01-06,17:38:46,84
2023-01-06,17:38:47,83
2023-01-06,17:38:47,84
2023-01-06,17:38:48,85
2023-01-06,17:38:50,89
2023-01-06,17:38:51,91
2023-01-06,17:38:51,92
2023-01-06,17:38:52,90
2023-01-06,17:38:53,87
2023-01-06,17:38:53,87
2023-01-06,17:38:54,85
2023-01-06,17:38:55,82
2023-01-06,17:38:56,84
2023-01-06,17:38:56,84
2023-01-06,17:38:57,84
2023-01-06,17:38:58,84
2023-01-06,17:38:58,83
2023-01-06,17:38:59,87
2023-01-06,17:39:01,87
2023-01-06,17:39:02,89
2023-01-06,17:39:04,86
2023-01-06,17:39:05,86
2023-01-06,17:39:05,87
2023-01-06,17:39:06,85
2023-01-06,17:39:07,88
2023-01-06,17:39:07,89
2023-01-06,17:39:08,85
2023-01-06,17:39:10,83
2023-01-06,17:39:11,80
2023-01-06,17:39:12,81
2023-01-06,17:39:12,83
2023-01-06,17:39:13,84
2023-01-06,17:39:14,86
2023-01-06,17:39:15,89
2023-01-06,17:39:15,90
2023-01-06,17:39:16,87
2023-01-06,17:39:17,88
2023-01-06,17:39:17,90
2023-01-06,17:39:18,90
2023-01-06,17:39:19,85
2023-01-07,18:09:15,66
2023-01-07,18:09:16,58
2023-01-07,18:09:17,58
2023-01-07,18:09:18,66
2023-01-07,18:09:19,74
2023-01-07,18:09:19,69
2023-01-07,18:09:20,61
2023-01-07,18:09:21,65
2023-01-07,18:09:22,69
2023-01-07,18:09:23,67
2023-01-07,18:09:24,59
2023-01-07,18:09:25,58
2023-01-07,18:09:26,62
2023-01-07,18:09:27,68
2023-01-07,18:09:28,79
2023-01-07,18:09:29,74
2023-01-07,18:09:29,70
2023-01-07,18:09:30,64
2023-01-07,18:09:31,60
2023-01-07,18:09:32,65
2023-01-07,18:09:33,69
2023-01-07,18:09:34,63
2023-01-07,18:09:35,54
2023-01-07,18:09:36,61
2023-01-07,18:09:37,64
2023-01-07,18:09:38,63
2023-01-07,18:09:39,68
2023-01-07,18:09:40,76
2023-01-07,18:09:41,70
2023-01-07,18:09:41,68
2023-01-07,18:09:42,67
2023-01-07,18:09:43,72
2023-01-07,18:09:44,77
2023-01-07,18:09:45,69
2023-01-07,18:09:46,58
2023-01-07,18:09:47,58
2023-01-07,18:09:48,69
2023-01-07,18:09:49,62
2023-01-07,18:09:50,60
2023-01-07,18:09:51,62
2023-01-07,18:09:52,69
2023-01-07,18:09:54,71
2023-01-07,18:09:55,81
2023-01-07,18:09:56,75
2023-01-07,18:10:06,100
2023-01-07,18:10:06,102
2023-01-07,18:10:07,103
2023-01-07,18:10:07,101
2023-01-07,18:10:08,99
2023-01-07,20:42:52,72
2023-01-07,20:42:55,82
2023-01-07,20:42:58,75
2023-01-07,20:42:59,76
2023-01-07,20:42:59,78
2023-01-07,20:43:02,85
2023-01-07,20:43:12,76
2023-01-07,20:43:13,77
2023-01-07,20:43:14,79
2023-01-07,20:43:15,81
2023-01-07,20:43:18,80
2023-01-07,20:43:19,81
2023-01-07,20:43:19,72
2023-01-07,20:43:20,70
2023-01-07,20:43:21,74
2023-01-07,20:43:22,77
2023-01-07,20:43:23,76
2023-01-07,20:43:23,75
2023-01-07,20:43:24,76
2023-01-07,20:43:25,82
2023-01-07,20:43:26,81
2023-01-07,20:43:26,81
2023-01-07,20:43:29,79
2023-01-07,20:43:30,79
2023-01-07,20:43:30,78
2023-01-07,20:43:31,77
2023-01-07,20:43:32,74
2023-01-07,20:43:33,74
2023-01-07,20:43:33,76
2023-01-07,20:43:36,79
2023-01-07,20:43:37,78
2023-01-07,20:43:37,76
2023-01-07,20:43:38,74
2023-01-07,20:43:39,74
2023-01-07,20:43:40,81
2023-01-07,20:43:43,82
2023-01-07,20:43:44,77
2023-01-07,20:43:47,78
2023-01-07,20:43:47,77
2023-01-07,23:21:45,82
2023-01-07,23:21:45,88
2023-01-07,23:21:46,86
2023-01-07,23:21:47,86
2023-01-07,23:21:47,80
2023-01-07,23:21:51,76
2023-01-07,23:21:51,74
2023-01-07,23:21:52,71
2023-01-07,23:22:11,66
2023-01-07,23:22:12,71
2023-01-07,23:22:13,71
2023-01-07,23:22:14,72
2023-01-07,23:22:14,73
2023-01-07,23:22:15,76
2023-01-07,23:22:16,79
2023-01-07,23:22:17,81
2023-01-07,23:22:17,79
2023-01-07,23:22:24,79
2023-01-07,23:22:25,76
2023-01-07,23:22:26,70
2023-01-07,23:22:29,72
2023-01-07,23:22:30,69
2023-01-07,23:22:45,89
2023-01-07,23:22:45,85
2023-01-07,23:22:46,79
2023-01-07,23:22:47,82
2023-01-07,23:22:47,86
2023-01-07,23:22:48,83
2023-01-07,23:23:01,88
2023-01-07,23:23:08,91
2023-01-07,23:23:09,90
2023-01-07,23:23:10,91
2023-01-07,23:23:10,91
2023-01-07,23:23:11,91
2023-01-07,23:23:12,83
2023-01-07,23:23:12,83
2023-01-07,23:23:13,83
2023-01-07,23:23:18,80
2023-01-07,23:23:19,74
2023-01-07,23:23:20,76
2023-01-07,23:23:21,71
2023-01-07,23:23:22,73
2023-01-07,23:23:22,73
2023-01-07,23:23:23,67
2023-01-07,23:23:24,75
2023-01-07,23:23:25,76
2023-01-07,23:23:26,73
2023-01-07,23:23:28,79
2023-01-07,23:23:29,81
2023-01-07,23:23:29,84
2023-01-07,23:23:30,83
2023-01-07,23:23:31,82
2023-01-07,23:23:32,78
2023-01-07,23:23:32,73
2023-01-07,23:23:39,84
2023-01-07,23:23:40,73
2023-01-07,23:23:41,74
2023-01-07,23:23:42,72
2023-01-07,23:23:43,70
2023-01-08,20:08:15,89
2023-01-08,20:08:16,92
2023-01-08,20:08:16,96
2023-01-08,20:08:17,97
2023-01-08,20:08:17,95
2023-01-08,20:08:18,87
2023-01-08,20:08:19,91
2023-01-08,20:08:20,86
2023-01-08,20:08:20,87
2023-01-08,20:08:21,88
2023-01-08,20:08:22,91
2023-01-08,20:08:22,90
2023-01-08,20:08:23,90
2023-01-08,20:08:24,91
2023-01-08,20:08:24,94
2023-01-08,20:08:25,96
2023-01-08,20:08:25,100
2023-01-08,20:08:26,102
2023-01-08,20:08:27,100
2023-01-08,20:08:27,94
2023-01-08,20:08:28,88
2023-01-08,20:08:29,85
2023-01-08,20:08:29,83
2023-01-08,20:08:30,83
2023-01-08,20:08:31,88
2023-01-08,20:08:31,92
2023-01-08,20:08:32,91
2023-01-08,20:08:33,93
2023-01-08,20:08:33,93
2023-01-08,20:08:34,94
2023-01-08,20:08:35,95
2023-01-08,20:08:35,92
2023-01-08,20:08:36,92
2023-01-08,20:08:37,91
2023-01-08,20:08:37,94
2023-01-08,20:08:38,95
2023-01-08,20:08:38,94
2023-01-08,20:08:39,97
2023-01-08,20:08:40,97
2023-01-08,20:08:40,92
2023-01-08,20:08:41,93
2023-01-08,20:08:42,94
2023-01-08,20:08:42,91
2023-01-08,20:08:43,92
2023-01-08,20:08:44,92
2023-01-08,20:08:44,95
2023-01-08,20:08:45,97
2023-01-08,20:08:54,99
2023-01-08,20:08:55,93
2023-01-08,20:08:56,107
2023-01-08,20:08:56,100
2023-01-08,20:09:09,127
2023-01-08,20:09:09,124
2023-01-08,20:09:10,124
2023-01-08,20:09:10,129
2023-01-08,20:09:11,131
2023-01-08,20:09:11,127
2023-01-08,20:09:12,127
2023-01-08,20:09:12,124
2023-01-08,20:09:13,119
2023-01-08,20:09:13,118
2023-01-12,13:47:55,102
2023-01-12,13:47:55,103
2023-01-12,13:47:56,103
2023-01-12,13:47:57,102
2023-01-12,13:47:57,105
2023-01-12,13:47:58,104
2023-01-12,13:47:58,103
2023-01-12,13:47:59,106
2023-01-12,13:47:59,107
2023-01-12,13:48:10,91
2023-01-12,13:48:11,96
2023-01-12,13:48:11,98
2023-01-12,13:48:12,99
2023-01-12,13:48:13,99
2023-01-12,13:48:13,103
2023-01-12,13:48:14,105
2023-01-12,13:48:14,105
2023-01-12,13:48:15,103
2023-01-12,13:48:16,103
2023-01-12,13:48:16,102
2023-01-12,13:48:17,106
2023-01-12,13:48:17,108
2023-01-12,13:48:18,103
2023-01-12,13:48:18,103
2023-01-12,13:48:19,99
2023-01-12,13:48:20,97
2023-01-12,13:48:20,100
2023-01-12,13:48:21,99
2023-01-12,13:48:21,96
2023-01-12,13:48:22,96
2023-01-12,13:48:23,99
2023-01-12,13:48:23,102
2023-01-12,13:48:24,101
2023-01-12,13:48:24,101
2023-01-12,13:48:25,98
2023-01-12,13:48:26,97
2023-01-12,13:48:26,99
2023-01-12,13:48:27,101
2023-01-12,13:48:27,101
2023-01-12,13:48:35,104
2023-01-12,13:48:36,107
2023-01-12,13:48:36,104
2023-01-12,13:48:44,115
2023-01-12,13:48:45,116
2023-01-12,13:48:45,113
2023-01-12,13:48:49,112
2023-01-12,13:48:49,110
2023-01-12,13:48:50,106
2023-01-12,13:48:51,108
2023-01-12,15:17:13,98
2023-01-12,15:17:14,96
2023-01-12,15:17:14,96
2023-01-12,15:17:22,94
2023-01-12,15:17:26,96
2023-01-12,15:17:28,99
2023-01-12,15:17:29,98
2023-01-12,15:17:31,92
2023-01-12,15:17:32,93
2023-01-12,15:17:32,94
2023-01-12,15:17:33,88
2023-01-12,15:17:34,85
2023-01-12,15:17:34,88
2023-01-12,15:17:35,92
2023-01-12,15:17:36,90
2023-01-12,15:17:36,93
2023-01-12,15:17:37,93
2023-01-12,15:17:38,95
2023-01-12,15:17:38,98
2023-01-12,15:17:39,99
2023-01-12,15:17:40,93
2023-01-12,15:17:40,87
2023-01-12,15:17:41,85
2023-01-12,15:17:42,88
2023-01-12,15:17:42,90
2023-01-12,15:17:43,91
2023-01-12,15:17:44,92
2023-01-12,15:17:44,95
2023-01-12,15:17:45,98
2023-01-12,15:17:45,96
2023-01-12,15:17:46,92
2023-01-12,15:17:47,90
2023-01-12,15:17:49,90
2023-01-12,15:17:49,89
2023-01-12,15:17:50,91
2023-01-12,15:17:51,95
2023-01-12,15:17:51,98
2023-01-12,15:17:52,97
2023-01-12,15:17:53,97
2023-01-12,15:17:53,94
2023-01-12,15:17:54,94
2023-01-12,15:17:55,95
2023-01-12,15:17:55,92
2023-01-12,15:17:56,86
2023-01-12,15:17:57,83
2023-01-12,15:17:57,85
2023-01-12,15:17:58,88
2023-01-12,15:17:59,90
2023-01-12,15:17:59,92
2023-01-12,15:18:00,90
2023-01-12,15:18:01,91
2023-01-12,15:18:01,92
2023-01-12,15:18:02,88
2023-01-12,15:18:03,83
2023-01-12,15:18:03,81
2023-01-12,15:18:04,84
2023-01-12,15:18:05,88
2023-01-12,15:18:05,90
2023-01-12,15:18:06,89
2023-01-12,15:18:07,87
2023-01-12,15:18:07,89
2023-01-12,15:18:08,94
2023-01-12,15:18:09,96
2023-01-12,15:18:09,94
2023-01-12,15:18:10,89
2023-01-12,15:18:11,87
2023-01-12,15:18:11,86
2023-01-12,21:05:50,87
2023-01-12,21:05:51,87
2023-01-12,21:05:51,88
2023-01-12,21:05:52,87
2023-01-12,21:05:53,89
2023-01-12,21:05:53,90
2023-01-12,21:05:54,88
2023-01-12,21:05:55,86
2023-01-12,21:05:55,83
2023-01-12,21:05:56,82
2023-01-12,21:05:57,85
2023-01-12,21:05:58,85
2023-01-12,21:05:58,83
2023-01-12,21:05:59,84
2023-01-12,21:06:00,88
2023-01-12,21:06:00,89
2023-01-12,21:06:01,91
2023-01-12,21:06:02,90
2023-01-12,21:06:02,91
2023-01-12,21:06:06,87
2023-01-12,21:06:07,85
2023-01-12,21:06:07,83
2023-01-12,21:06:08,90
2023-01-12,21:06:09,87
2023-01-12,21:06:09,91
2023-01-12,21:06:10,91
2023-01-12,21:06:11,93
2023-01-12,21:06:11,91
2023-01-12,21:06:12,90
2023-01-12,21:06:13,90
2023-01-12,21:06:13,89
2023-01-12,21:06:14,90
2023-01-12,21:06:15,91
2023-01-12,21:06:15,90
2023-01-12,21:06:16,89
2023-01-12,21:06:17,89
2023-01-12,21:06:17,88
2023-01-12,21:06:18,88
2023-01-12,21:06:19,88
2023-01-12,21:06:19,90
2023-01-12,21:06:20,88
2023-01-12,21:06:22,92
2023-01-12,21:06:23,91
2023-01-12,21:06:23,92
2023-01-12,21:06:24,93
2023-01-12,21:06:25,92
2023-01-12,21:06:25,90
2023-01-12,21:06:26,88
2023-01-12,21:06:27,87
2023-01-12,21:06:27,86
2023-01-12,21:06:28,83
2023-01-12,21:06:29,80
2023-01-12,21:06:29,81
2023-01-12,21:06:30,80
2023-01-12,21:06:31,80
2023-01-12,21:06:32,84
2023-01-12,21:06:32,84
2023-01-12,21:06:33,87
2023-01-12,21:06:34,86
2023-01-12,21:06:34,85
2023-01-12,21:06:35,86
2023-01-12,21:06:36,84
2023-01-12,21:06:37,85
2023-01-12,21:06:37,86
2023-01-12,21:06:38,85
2023-01-12,21:06:39,85
2023-01-12,21:06:39,85
2023-01-12,21:06:41,89
2023-01-12,21:06:43,91
2023-01-12,21:06:44,93
2023-01-12,21:06:45,96
2023-01-12,21:06:45,93
2023-01-12,21:06:46,90
2023-01-12,21:06:47,88
2023-01-12,21:06:47,85
2023-01-12,21:06:48,82
2023-01-12,21:15:44,89
2023-01-12,21:15:44,88
2023-01-12,21:15:45,86
2023-01-12,21:15:50,87
2023-01-12,21:15:51,87
2023-01-12,21:15:51,85
2023-01-12,21:15:52,84
2023-01-12,21:15:53,86
2023-01-12,21:15:53,84
2023-01-12,21:15:54,84
2023-01-12,21:15:55,87
2023-01-12,21:15:55,88
2023-01-12,21:15:56,88
2023-01-12,21:15:57,86
2023-01-12,21:15:58,83
2023-01-12,21:15:58,83
2023-01-12,21:15:59,82
2023-01-12,21:16:00,77
2023-01-12,21:16:01,76
2023-01-12,21:16:01,82
2023-01-12,21:16:02,80
2023-01-12,21:16:03,80
2023-01-12,21:16:04,81
2023-01-12,21:16:04,84
2023-01-12,21:16:05,84
2023-01-12,21:16:06,86
2023-01-12,21:16:06,91
2023-01-12,21:16:07,87
2023-01-12,21:16:08,95
2023-01-12,21:16:08,95
2023-01-12,21:16:09,95
2023-01-12,21:16:10,91
2023-01-12,21:16:10,88
2023-01-12,21:16:11,88
2023-01-12,21:16:12,87
2023-01-12,21:16:12,89
2023-01-12,21:16:13,90
2023-01-12,21:16:14,86
2023-01-12,21:16:14,79
2023-01-12,21:16:15,77
2023-01-12,21:16:16,81
2023-01-12,21:16:17,84
2023-01-12,21:16:20,83
2023-01-12,21:16:20,84
2023-01-12,21:16:21,83
2023-01-12,21:16:22,85
2023-01-12,21:16:22,87
2023-01-12,21:16:23,81
2023-01-12,21:16:24,80
2023-01-12,21:16:25,81
2023-01-12,21:16:25,77
2023-01-12,21:16:26,74
2023-01-12,21:16:27,71
2023-01-12,21:16:29,79
2023-01-12,21:16:30,81
2023-01-12,21:16:31,83
2023-01-12,21:16:32,86
2023-01-12,21:16:32,87
2023-01-12,21:16:33,86
2023-01-12,21:16:34,84
2023-01-12,21:16:34,86
2023-01-12,21:16:35,86
2023-01-12,21:16:36,83
2023-01-12,21:16:37,86
2023-01-12,21:16:37,87
2023-01-12,21:16:38,87
2023-01-12,21:16:39,86
2023-01-12,21:16:41,87
2023-01-12,21:16:41,86
2023-01-12,21:16:42,87
2023-01-12,21:16:43,88
2023-01-12,23:16:22,85
2023-01-12,23:16:22,84
2023-01-12,23:16:23,80
2023-01-12,23:16:24,80
2023-01-12,23:16:25,82
2023-01-12,23:16:25,84
2023-01-12,23:16:26,84
2023-01-12,23:16:27,82
2023-01-12,23:16:28,84
2023-01-12,23:16:28,83
2023-01-12,23:16:29,82
2023-01-12,23:16:30,80
2023-01-12,23:16:31,81
2023-01-12,23:16:31,82
2023-01-12,23:16:32,81
2023-01-12,23:16:33,78
2023-01-12,23:16:34,79
2023-01-12,23:16:34,80
2023-01-12,23:16:35,80
2023-01-12,23:16:36,80
2023-01-12,23:16:36,84
2023-01-12,23:16:37,83
2023-01-12,23:16:38,85
2023-01-12,23:16:39,88
2023-01-12,23:16:39,89
2023-01-12,23:16:40,90
2023-01-12,23:16:41,92
2023-01-12,23:16:41,95
2023-01-12,23:16:42,96
2023-01-12,23:16:42,97
2023-01-12,23:16:43,97
2023-01-12,23:16:49,95
2023-01-12,23:16:50,94
2023-01-12,23:16:51,91
2023-01-12,23:16:51,90
2023-01-12,23:16:52,92
2023-01-12,23:16:53,93
2023-01-12,23:16:53,94
2023-01-12,23:16:54,96
2023-01-12,23:16:55,94
2023-01-12,23:16:55,93
2023-01-12,23:16:56,84
2023-01-12,23:16:57,76
2023-01-12,23:17:03,66
2023-01-12,23:17:04,75
2023-01-12,23:17:04,77
2023-01-12,23:17:05,78
2023-01-12,23:17:06,78
2023-01-12,23:17:07,79
2023-01-12,23:17:08,79
2023-01-12,23:17:08,73
2023-01-12,23:17:09,87
2023-01-12,23:17:10,65
2023-01-12,23:17:11,77
2023-01-12,23:17:12,74
2023-01-12,23:17:14,78
2023-01-12,23:17:15,75
2023-01-12,23:17:16,74
2023-01-12,23:17:16,79
2023-01-12,23:17:17,78
2023-01-12,23:17:18,78
2023-01-12,23:17:19,79
2023-01-12,23:17:19,81
2023-01-12,23:17:20,80
2023-01-13,15:48:39,108
2023-01-13,15:48:40,104
2023-01-13,15:48:40,103
2023-01-13,15:48:41,106
2023-01-13,15:48:41,106
2023-01-13,15:48:42,105
2023-01-13,15:48:42,107
2023-01-13,15:48:43,108
2023-01-13,15:48:44,108
2023-01-13,15:48:45,110
2023-01-13,15:48:46,109
2023-01-13,15:48:46,110
2023-01-13,15:48:47,108
2023-01-13,15:48:47,106
2023-01-13,15:48:48,106
2023-01-13,15:48:48,106
2023-01-13,15:48:49,104
2023-01-13,15:48:50,109
2023-01-13,15:48:56,116
2023-01-13,15:48:56,116
2023-01-13,15:48:57,116
2023-01-13,15:48:57,114
2023-01-13,15:49:03,118
2023-01-13,15:49:04,116
2023-01-13,15:49:04,118
2023-01-13,15:49:05,115
2023-01-13,15:49:05,113
2023-01-13,15:49:06,111
2023-01-13,15:49:06,112
2023-01-13,15:49:07,113
2023-01-13,15:49:08,106
2023-01-13,15:49:08,106
2023-01-13,15:49:09,109
2023-01-13,15:49:09,109
2023-01-13,15:49:10,105
2023-01-13,15:49:10,101
2023-01-13,15:49:11,100
2023-01-13,15:49:12,98
2023-01-13,15:49:12,103
2023-01-13,15:49:13,104
2023-01-13,15:49:13,101
2023-01-13,15:49:14,102
2023-01-13,15:49:15,106
2023-01-13,15:49:15,109
2023-01-13,15:49:16,108
2023-01-13,15:49:16,105
2023-01-13,15:49:17,103
2023-01-13,15:49:17,106
2023-01-13,15:49:18,105
2023-01-13,15:49:18,112
2023-01-13,15:49:19,113
2023-01-13,15:49:20,110
2023-01-13,15:49:20,108
2023-01-13,15:49:32,117
2023-01-13,15:49:33,115
2023-01-13,15:49:34,120
2023-01-13,15:49:34,121
2023-01-13,15:49:35,117
2023-01-13,15:49:35,117
2023-01-13,15:49:36,117
2023-01-13,15:49:36,116
2023-01-13,15:49:37,113
2023-01-13,15:49:37,115
2023-01-13,15:49:38,114
2023-01-13,17:47:58,96
2023-01-13,17:47:59,98
2023-01-13,17:47:59,96
2023-01-13,17:48:00,96
2023-01-13,17:48:00,96
2023-01-13,17:48:01,96
2023-01-13,17:48:02,98
2023-01-13,17:48:02,97
2023-01-13,17:48:03,97
2023-01-13,17:48:04,96
2023-01-13,17:48:04,94
2023-01-13,17:48:05,95
2023-01-13,17:48:05,96
2023-01-13,17:48:06,97
2023-01-13,17:48:07,97
2023-01-13,17:48:07,95
2023-01-13,17:48:08,96
2023-01-13,17:48:10,100
2023-01-13,17:48:10,96
2023-01-13,17:48:11,100
2023-01-13,17:48:12,98
2023-01-13,17:48:12,100
2023-01-13,17:48:13,100
2023-01-13,17:48:13,99
2023-01-13,17:48:14,100
2023-01-13,17:48:15,96
2023-01-13,17:48:15,96
2023-01-13,17:48:16,92
2023-01-13,17:48:17,89
2023-01-13,17:48:17,92
2023-01-13,17:48:18,93
2023-01-13,17:48:19,93
2023-01-13,17:48:19,94
2023-01-13,17:48:20,93
2023-01-13,17:48:20,98
2023-01-13,17:48:21,100
2023-01-13,17:48:22,98
2023-01-13,17:48:22,97
2023-01-13,17:48:23,99
2023-01-13,17:48:23,101
2023-01-13,17:48:24,102
2023-01-13,17:48:25,100
2023-01-13,17:48:25,99
2023-01-13,17:48:26,97
2023-01-13,17:48:27,96
2023-01-13,17:48:27,96
2023-01-13,17:48:29,104
2023-01-13,17:48:30,102
2023-01-13,17:48:30,106
2023-01-13,17:48:31,103
2023-01-13,17:48:31,101
2023-01-13,17:48:33,102
2023-01-13,17:48:34,102
2023-01-13,17:48:34,100
2023-01-13,17:48:35,98
2023-01-13,17:48:35,100
2023-01-13,17:48:36,102
2023-01-13,17:48:37,99
2023-01-13,17:48:37,100
2023-01-13,17:48:38,98
2023-01-13,17:48:38,98
2023-01-13,17:48:39,96
2023-01-13,17:48:40,96
2023-01-13,17:48:40,94
2023-01-13,17:48:41,93
2023-01-13,17:48:42,95
2023-01-13,17:48:42,99
2023-01-13,17:48:44,97
2023-01-13,17:48:45,94
2023-01-13,17:48:45,93
2023-01-13,17:48:46,96
2023-01-13,17:48:47,95
2023-01-13,17:48:47,95
2023-01-13,17:48:48,95
